ID,Year,State,Capacity,Quantity,Ratio,CapOther,Entered,Exited
SC29059,1995,SC,1076.02,967,0.898682181,1597.605,FALSE,FALSE
SC29448,1996,SC,711.75,677,0.951176677,1961.875,FALSE,FALSE
SC294480,1996,SC,885.855,788,0.889536098,1787.77,FALSE,FALSE
SC29059,1996,SC,1076.02,967,0.898682181,1597.605,FALSE,FALSE
SC29448,1997,SC,696.42,622,0.893139198,1928.66,FALSE,FALSE
SC294480,1997,SC,885.855,788,0.889536098,1739.225,FALSE,FALSE
SC29059,1997,SC,1042.805,947,0.908127598,1582.275,FALSE,FALSE
SC29448,1998,SC,993.165,895,0.901159425,1928.66,FALSE,FALSE
SC294480,1998,SC,885.855,788,0.889536098,2035.97,FALSE,FALSE
SC29059,1998,SC,1042.805,947,0.908127598,1879.02,FALSE,FALSE
TX78265A,1980,TX,432.525,408,0.943298075,11090.525,FALSE,TRUE
TX77630,1980,TX,365,330,0.904109589,11158.05,FALSE,TRUE
TX78265,1980,TX,365,338,0.926027397,11158.05,FALSE,FALSE
TX78408,1980,TX,302.95,284,0.937448424,11220.1,FALSE,TRUE
TX78610,1980,TX,497.86,450,0.903868557,11025.19,FALSE,FALSE
TX76106,1980,TX,761.025,687,0.902729871,10762.025,FALSE,TRUE
TX75211,1980,TX,427.05,403,0.943683409,11096,FALSE,TRUE
TX78130,1980,TX,1005.21,870,0.865490793,10517.84,FALSE,FALSE
TX76065,1980,TX,908.85,846,0.930846674,10614.2,FALSE,FALSE
TX77011,1980,TX,365,330,0.904109589,11158.05,FALSE,TRUE
TX77547,1980,TX,607.36,466,0.767255005,10915.69,FALSE,TRUE
TX78217,1980,TX,912.5,775,0.849315068,10610.55,FALSE,TRUE
TX76714,1980,TX,350.4,298,0.850456621,11172.65,FALSE,TRUE
TX77252,1980,TX,584,526,0.900684932,10939.05,FALSE,TRUE
TX79556,1980,TX,605.9,545,0.899488364,10917.15,FALSE,FALSE
TX79943,1980,TX,292,248,0.849315068,11231.05,FALSE,TRUE
TX79760,1980,TX,620.5,527,0.849315068,10902.55,FALSE,FALSE
TX79106,1980,TX,244.55,208,0.850541811,11278.5,FALSE,TRUE
TX76065X,1980,TX,1200.12,1080,0.899910009,10322.93,FALSE,FALSE
TX781300,1980,TX,675.25,546,0.808589411,10847.8,FALSE,TRUE
TX78265A,1981,TX,392.375,371,0.945524052,10947.08,FALSE,TRUE
TX78265,1981,TX,876,799,0.912100457,10463.455,FALSE,FALSE
TX782650,1981,TX,365,338,0.926027397,10974.455,TRUE,FALSE
TX78408,1981,TX,306.6,278,0.906718852,11032.855,FALSE,TRUE
TX78610,1981,TX,503.7,468,0.929124479,10835.755,FALSE,FALSE
TX76106,1981,TX,709.56,567,0.799086758,10629.895,FALSE,TRUE
TX75211,1981,TX,445.3,389,0.873568381,10894.155,FALSE,TRUE
TX78130,1981,TX,1003.75,866,0.862764633,10335.705,FALSE,FALSE
TX76065,1981,TX,908.85,831,0.914342301,10430.605,FALSE,FALSE
TX77011,1981,TX,346.75,314,0.90555155,10992.705,FALSE,TRUE
TX78217,1981,TX,912.5,775,0.849315068,10426.955,FALSE,TRUE
TX76714,1981,TX,346.75,295,0.85075703,10992.705,FALSE,TRUE
TX77252,1981,TX,584,526,0.900684932,10755.455,FALSE,TRUE
TX79556,1981,TX,605.9,545,0.899488364,10733.555,FALSE,FALSE
TX79943,1981,TX,292,248,0.849315068,11047.455,FALSE,TRUE
TX79760,1981,TX,620.5,527,0.849315068,10718.955,FALSE,FALSE
TX79106,1981,TX,244.55,208,0.850541811,11094.905,FALSE,TRUE
TX76065X,1981,TX,1200.12,1080,0.899910009,10139.335,FALSE,FALSE
TX781300,1981,TX,675.25,546,0.808589411,10664.205,FALSE,TRUE
TX78265,1982,TX,693.5,523,0.754145638,10415.275,FALSE,FALSE
TX782650,1982,TX,365,338,0.926027397,10743.775,TRUE,FALSE
TX78408,1982,TX,306.6,278,0.906718852,10802.175,FALSE,TRUE
TX78610,1982,TX,503.7,468,0.929124479,10605.075,FALSE,FALSE
TX76106,1982,TX,762.12,687,0.901432845,10346.655,FALSE,TRUE
TX75211,1982,TX,503.7,454,0.901330157,10605.075,FALSE,TRUE
TX78130,1982,TX,1016.525,875,0.860775682,10092.25,FALSE,FALSE
TX76065,1982,TX,908.85,831,0.914342301,10199.925,FALSE,FALSE
TX77011,1982,TX,346.75,333,0.960346071,10762.025,FALSE,TRUE
TX78217,1982,TX,912.5,775,0.849315068,10196.275,FALSE,TRUE
TX76714,1982,TX,346.75,295,0.85075703,10762.025,FALSE,TRUE
TX77252,1982,TX,646.05,531,0.821917808,10462.725,FALSE,TRUE
TX79556,1982,TX,605.9,545,0.899488364,10502.875,FALSE,FALSE
TX79943,1982,TX,292,248,0.849315068,10816.775,FALSE,TRUE
TX79760,1982,TX,620.5,527,0.849315068,10488.275,FALSE,FALSE
TX79106,1982,TX,270.83,230,0.849241221,10837.945,FALSE,TRUE
TX76065X,1982,TX,1277.5,1216,0.9518591,9831.275,FALSE,FALSE
TX781300,1982,TX,730,664,0.909589041,10378.775,FALSE,TRUE
TX78265,1983,TX,876,650,0.742009132,11702.265,FALSE,FALSE
TX782650,1983,TX,930.75,830,0.891753962,11647.515,TRUE,FALSE
TX78408,1983,TX,306.6,278,0.906718852,12271.665,FALSE,TRUE
TX78610,1983,TX,1197.2,1079,0.901269629,11381.065,FALSE,FALSE
TX76106,1983,TX,762.12,687,0.901432845,11816.145,FALSE,TRUE
TX75211,1983,TX,508.08,458,0.901432845,12070.185,FALSE,TRUE
TX78130,1983,TX,1095,954,0.871232877,11483.265,FALSE,FALSE
TX76065,1983,TX,908.85,831,0.914342301,11669.415,FALSE,FALSE
TX77011,1983,TX,365,330,0.904109589,12213.265,FALSE,TRUE
TX78217,1983,TX,912.5,785,0.860273973,11665.765,FALSE,TRUE
TX76714,1983,TX,365,310,0.849315068,12213.265,FALSE,TRUE
TX77252,1983,TX,584,526,0.900684932,11994.265,FALSE,TRUE
TX79556,1983,TX,576.7,520,0.901681984,12001.565,FALSE,FALSE
TX79943,1983,TX,292.365,248,0.84825475,12285.9,FALSE,TRUE
TX79760,1983,TX,620.5,527,0.849315068,11957.765,FALSE,FALSE
TX79106,1983,TX,270.1,229,0.847834136,12308.165,FALSE,TRUE
TX76065X,1983,TX,1277.5,1200,0.939334638,11300.765,FALSE,FALSE
TX78132,1983,TX,730,650,0.890410959,11848.265,TRUE,FALSE
TX78265,1984,TX,876,650,0.742009132,11015.7,FALSE,FALSE
TX782650,1984,TX,901.55,840,0.931728689,10990.15,TRUE,FALSE
TX78408,1984,TX,306.6,286,0.932811481,11585.1,FALSE,TRUE
TX78610,1984,TX,1197.2,1079,0.901269629,10694.5,FALSE,FALSE
TX76106,1984,TX,762.12,687,0.901432845,11129.58,FALSE,TRUE
TX75211,1984,TX,508.08,458,0.901432845,11383.62,FALSE,TRUE
TX78130,1984,TX,1095,954,0.871232877,10796.7,FALSE,FALSE
TX76065,1984,TX,908.85,831,0.914342301,10982.85,FALSE,FALSE
TX78217,1984,TX,912.5,785,0.860273973,10979.2,FALSE,TRUE
TX76714,1984,TX,365,310,0.849315068,11526.7,FALSE,TRUE
TX77252,1984,TX,584,526,0.900684932,11307.7,FALSE,TRUE
TX79556,1984,TX,576.7,520,0.901681984,11315,FALSE,FALSE
TX79760,1984,TX,620.5,527,0.849315068,11271.2,FALSE,FALSE
TX79106,1984,TX,270.1,229,0.847834136,11621.6,FALSE,TRUE
TX76065X,1984,TX,1277.5,1188,0.929941292,10614.2,FALSE,FALSE
TX78132,1984,TX,730,664,0.909589041,11161.7,TRUE,FALSE
TX78265,1985,TX,876,787,0.898401826,10682.09,FALSE,FALSE
TX782650,1985,TX,901.55,840,0.931728689,10656.54,TRUE,FALSE
TX78610,1985,TX,1197.2,1079,0.901269629,10360.89,FALSE,FALSE
TX76106,1985,TX,762.12,687,0.901432845,10795.97,FALSE,TRUE
TX75211,1985,TX,508.08,458,0.901432845,11050.01,FALSE,TRUE
TX78130,1985,TX,1095,954,0.871232877,10463.09,FALSE,FALSE
TX76065,1985,TX,908.85,831,0.914342301,10649.24,FALSE,FALSE
TX78217,1985,TX,912.5,785,0.860273973,10645.59,FALSE,TRUE
TX76714,1985,TX,365,310,0.849315068,11193.09,FALSE,TRUE
TX77252,1985,TX,584,526,0.900684932,10974.09,FALSE,TRUE
TX79556,1985,TX,549.69,495,0.900507559,11008.4,FALSE,FALSE
TX79760,1985,TX,620.5,527,0.849315068,10937.59,FALSE,FALSE
TX79106,1985,TX,270.1,229,0.847834136,11287.99,FALSE,TRUE
TX76065X,1985,TX,1277.5,1188,0.929941292,10280.59,FALSE,FALSE
TX78132,1985,TX,730,664,0.909589041,10828.09,TRUE,FALSE
TX78265,1986,TX,876,790,0.901826484,10841.96,FALSE,FALSE
TX782650,1986,TX,930.75,852,0.915390814,10787.21,TRUE,FALSE
TX76065,1986,TX,998.64,918,0.91925018,10719.32,FALSE,FALSE
TX78217,1986,TX,912.5,785,0.860273973,10805.46,FALSE,TRUE
TX76106,1986,TX,762.12,687,0.901432845,10955.84,FALSE,TRUE
TX75211,1986,TX,543.85,490,0.900983727,11174.11,FALSE,TRUE
TX78130,1986,TX,1095,954,0.871232877,10622.96,FALSE,FALSE
TX76714,1986,TX,365,310,0.849315068,11352.96,FALSE,TRUE
TX77252,1986,TX,584,526,0.900684932,11133.96,FALSE,TRUE
TX79556,1986,TX,554.8,500,0.901225667,11163.16,FALSE,FALSE
TX79760,1986,TX,620.5,527,0.849315068,11097.46,FALSE,FALSE
TX79106,1986,TX,270.1,229,0.847834136,11447.86,FALSE,TRUE
TX76065X,1986,TX,1277.5,1192,0.933072407,10440.46,FALSE,FALSE
TX78132,1986,TX,730,664,0.909589041,10987.96,TRUE,FALSE
TX78610,1986,TX,1197.2,1079,0.901269629,10520.76,FALSE,FALSE
TX78265,1987,TX,876,790,0.901826484,10065.97,FALSE,FALSE
TX76065B,1987,TX,1131.5,961,0.849315068,9810.47,TRUE,FALSE
TX782650,1987,TX,949,887,0.934668072,9992.97,TRUE,FALSE
TX76065,1987,TX,946.08,867,0.916412988,9995.89,FALSE,FALSE
TX75211,1987,TX,543.85,490,0.900983727,10398.12,FALSE,TRUE
TX78130,1987,TX,1095,954,0.871232877,9846.97,FALSE,FALSE
TX76714,1987,TX,365,310,0.849315068,10576.97,FALSE,TRUE
TX77252,1987,TX,584,526,0.900684932,10357.97,FALSE,TRUE
TX79556,1987,TX,549.69,495,0.900507559,10392.28,FALSE,FALSE
TX79760,1987,TX,671.6,571,0.850208457,10270.37,FALSE,FALSE
TX76065X,1987,TX,1314,1224,0.931506849,9627.97,FALSE,FALSE
TX78132,1987,TX,821.25,756,0.920547945,10120.72,TRUE,FALSE
TX78610,1987,TX,1095,999,0.912328767,9846.97,FALSE,FALSE
TX78265,1988,TX,876,790,0.901826484,9787.84,FALSE,FALSE
TX76065B,1988,TX,1131.5,961,0.849315068,9532.34,TRUE,FALSE
TX782650,1988,TX,949,887,0.934668072,9714.84,TRUE,FALSE
TX76065,1988,TX,998.64,918,0.91925018,9665.2,FALSE,FALSE
TX75211,1988,TX,543.85,490,0.900983727,10119.99,FALSE,TRUE
TX78130,1988,TX,1095,954,0.871232877,9568.84,FALSE,FALSE
TX77252,1988,TX,584,526,0.900684932,10079.84,FALSE,TRUE
TX79556,1988,TX,547.5,495,0.904109589,10116.34,FALSE,FALSE
TX79760,1988,TX,671.6,571,0.850208457,9992.24,FALSE,FALSE
TX76065X,1988,TX,1314,1224,0.931506849,9349.84,FALSE,FALSE
TX78132,1988,TX,821.25,756,0.920547945,9842.59,TRUE,FALSE
TX78610,1988,TX,1131.5,1054,0.931506849,9532.34,FALSE,FALSE
TX78265,1989,TX,876,744,0.849315068,8691.015,FALSE,FALSE
TX76065B,1989,TX,1131.5,1001,0.884666372,8435.515,TRUE,FALSE
TX782650,1989,TX,949,887,0.934668072,8618.015,TRUE,FALSE
TX76065,1989,TX,998.64,918,0.91925018,8568.375,FALSE,FALSE
TX78130,1989,TX,1095,954,0.871232877,8472.015,FALSE,FALSE
TX79556,1989,TX,547.5,504,0.920547945,9019.515,FALSE,FALSE
TX79760,1989,TX,647.875,550,0.848929192,8919.14,FALSE,FALSE
TX76065X,1989,TX,1314,1224,0.931506849,8253.015,FALSE,FALSE
TX78132,1989,TX,821.25,756,0.920547945,8745.765,TRUE,FALSE
TX78610,1989,TX,1186.25,1105,0.931506849,8380.765,FALSE,FALSE
TX78265,1990,TX,876,750,0.856164384,8716.565,FALSE,FALSE
TX76065B,1990,TX,1131.5,1000,0.883782589,8461.065,TRUE,FALSE
TX782650,1990,TX,930.75,855,0.918614021,8661.815,TRUE,FALSE
TX78130,1990,TX,1095,954,0.871232877,8497.565,FALSE,FALSE
TX79556,1990,TX,547.5,495,0.904109589,9045.065,FALSE,FALSE
TX76065,1990,TX,1042.44,900,0.863359042,8550.125,FALSE,FALSE
TX79760,1990,TX,647.875,550,0.848929192,8944.69,FALSE,FALSE
TX76065X,1990,TX,1387,1256,0.90555155,8205.565,FALSE,FALSE
TX78132,1990,TX,839.5,759,0.904109589,8753.065,TRUE,FALSE
TX78610,1990,TX,1095,987,0.901369863,8497.565,FALSE,FALSE
TX78265,1991,TX,876,750,0.856164384,8688.825,FALSE,FALSE
TX76065B,1991,TX,1131.5,1001,0.884666372,8433.325,TRUE,FALSE
TX782650,1991,TX,930.75,855,0.918614021,8634.075,TRUE,FALSE
TX78130,1991,TX,1032.95,880,0.851928941,8531.875,FALSE,FALSE
TX79556,1991,TX,547.5,504,0.920547945,9017.325,FALSE,FALSE
TX76065,1991,TX,985.5,897,0.910197869,8579.325,FALSE,FALSE
TX79760,1991,TX,629.625,569,0.903712527,8935.2,FALSE,FALSE
TX76065X,1991,TX,1387,1256,0.90555155,8177.825,FALSE,FALSE
TX78132,1991,TX,839.5,759,0.904109589,8725.325,TRUE,FALSE
TX78610,1991,TX,1204.5,1086,0.901618929,8360.325,FALSE,FALSE
TX78265,1992,TX,876,750,0.856164384,8643.2,FALSE,FALSE
TX76065B,1992,TX,1131.5,1001,0.884666372,8387.7,TRUE,FALSE
TX782650,1992,TX,930.75,855,0.918614021,8588.45,TRUE,FALSE
TX78130,1992,TX,1032.95,880,0.851928941,8486.25,FALSE,FALSE
TX79556,1992,TX,547.5,489,0.893150685,8971.7,FALSE,FALSE
TX76065,1992,TX,985.5,897,0.910197869,8533.7,FALSE,FALSE
TX79760,1992,TX,584,529,0.905821918,8935.2,FALSE,FALSE
TX76065X,1992,TX,1387,1256,0.90555155,8132.2,FALSE,FALSE
TX78132,1992,TX,839.5,759,0.904109589,8679.7,TRUE,FALSE
TX78610,1992,TX,1204.5,1086,0.901618929,8314.7,FALSE,FALSE
TX78265,1993,TX,894.25,769,0.859938496,8665.1,FALSE,FALSE
TX782650,1993,TX,930.75,855,0.918614021,8628.6,TRUE,FALSE
TX76065B,1993,TX,1204.5,1066,0.885014529,8354.85,TRUE,FALSE
TX78130,1993,TX,1032.95,880,0.851928941,8526.4,FALSE,FALSE
TX79556,1993,TX,547.5,489,0.893150685,9011.85,FALSE,FALSE
TX76065,1993,TX,985.5,897,0.910197869,8573.85,FALSE,FALSE
TX79760,1993,TX,584,529,0.905821918,8975.35,FALSE,FALSE
TX76065X,1993,TX,1335.9,1264,0.946178606,8223.45,FALSE,FALSE
TX78132,1993,TX,839.5,759,0.904109589,8719.85,TRUE,FALSE
TX78610,1993,TX,1204.5,1086,0.901618929,8354.85,FALSE,FALSE
TX78265,1994,TX,811.03,713,0.879129009,7959.19,FALSE,FALSE
TX782650,1994,TX,844.245,775,0.91797997,7925.975,TRUE,FALSE
TX76065B,1994,TX,1125.66,953,0.846614431,7644.56,TRUE,FALSE
TX79556,1994,TX,497.13,441,0.887091908,8273.09,FALSE,FALSE
TX76065,1994,TX,893.52,813,0.909884502,7876.7,FALSE,FALSE
TX79760,1994,TX,529.615,478,0.902542413,8240.605,FALSE,FALSE
TX78130,1994,TX,936.955,798,0.851695119,7833.265,FALSE,FALSE
TX76065X,1994,TX,1211.8,1072,0.884634428,7558.42,FALSE,FALSE
TX78132,1994,TX,827.82,760,0.918073977,7942.4,TRUE,FALSE
TX78610,1994,TX,1092.445,979,0.896154955,7677.775,FALSE,FALSE
TX78265,1995,TX,811.03,740,0.912420009,7954.08,FALSE,FALSE
TX782650,1995,TX,844.245,775,0.91797997,7920.865,TRUE,FALSE
TX76065B,1995,TX,1125.66,953,0.846614431,7639.45,TRUE,FALSE
TX79556,1995,TX,497.13,435,0.87502263,8267.98,FALSE,FALSE
TX76065,1995,TX,844.245,768,0.909688538,7920.865,FALSE,FALSE
TX79760,1995,TX,529.615,478,0.902542413,8235.495,FALSE,FALSE
TX78130,1995,TX,976.74,880,0.900956242,7788.37,FALSE,FALSE
TX76065X,1995,TX,1216.18,1144,0.940650233,7548.93,FALSE,FALSE
TX78132,1995,TX,827.82,760,0.918073977,7937.29,TRUE,FALSE
TX78610,1995,TX,1092.445,988,0.904393356,7672.665,FALSE,FALSE
TX78265,1996,TX,873.81,769,0.880054016,8031.46,FALSE,FALSE
TX782650,1996,TX,844.245,763,0.903766087,8061.025,TRUE,FALSE
TX76065B,1996,TX,1191.725,1015,0.85170656,7713.545,TRUE,FALSE
TX79556,1996,TX,497.13,441,0.887091908,8408.14,FALSE,FALSE
TX76065,1996,TX,844.245,774,0.91679548,8061.025,FALSE,FALSE
TX79760,1996,TX,529.615,478,0.902542413,8375.655,FALSE,FALSE
TX78130,1996,TX,976.74,891,0.912218195,7928.53,FALSE,FALSE
TX76065X,1996,TX,1216.18,1144,0.940650233,7689.09,FALSE,FALSE
TX78132,1996,TX,839.135,770,0.917611588,8066.135,TRUE,FALSE
TX78610,1996,TX,1092.445,1003,0.918124025,7812.825,FALSE,FALSE
TX78265,1997,TX,877.46,788,0.898046635,8024.89,FALSE,FALSE
TX782650,1997,TX,811.395,733,0.903382446,8090.955,TRUE,FALSE
TX76065B,1997,TX,1191.725,1045,0.876880153,7710.625,TRUE,FALSE
TX79556,1997,TX,497.13,441,0.887091908,8405.22,FALSE,FALSE
TX76065,1997,TX,844.245,768,0.909688538,8058.105,FALSE,FALSE
TX79760,1997,TX,555.895,502,0.903048238,8346.455,FALSE,FALSE
TX78130,1997,TX,976.74,870,0.890718103,7925.61,FALSE,FALSE
TX78132,1997,TX,839.135,770,0.917611588,8063.215,TRUE,FALSE
TX76065X,1997,TX,1216.18,1144,0.940650233,7686.17,FALSE,FALSE
TX78610,1997,TX,1092.445,1003,0.918124025,7809.905,FALSE,FALSE
TX78265,1998,TX,877.46,788,0.898046635,8057.74,FALSE,FALSE
TX782650,1998,TX,844.245,763,0.903766087,8090.955,TRUE,FALSE
TX76065B,1998,TX,1191.725,1061,0.890306069,7743.475,TRUE,FALSE
TX79556,1998,TX,497.13,441,0.887091908,8438.07,FALSE,FALSE
TX76065,1998,TX,844.245,768,0.909688538,8090.955,FALSE,FALSE
TX79760,1998,TX,555.895,502,0.903048238,8379.305,FALSE,FALSE
TX78130,1998,TX,976.74,870,0.890718103,7958.46,FALSE,FALSE
TX78132,1998,TX,839.135,770,0.917611588,8096.065,TRUE,FALSE
TX76065X,1998,TX,1216.18,1144,0.940650233,7719.02,FALSE,FALSE
TX78610,1998,TX,1092.445,1003,0.918124025,7842.755,FALSE,FALSE
